"","V1","V2","V3","V4","V5"
"22631",77,163,387,401,423
"23391",77,255,329,387,401
"23395",163,205,329,401,423
"23401",205,279,387,409,423
"23425",77,205,329,401,409
"23426",98,205,329,401,409
"23428",98,205,387,401,409
"23455",98,163,329,387,401
"24098",77,163,329,387,401
"24127",77,98,163,337,401
"24129",77,205,337,401,409
"24136",163,205,288,337,387
"24150",77,98,163,387,401
"25074",98,337,387,401,409
"25078",163,329,387,401,409
"25089",163,329,337,387,401
"25090",163,279,329,337,387
"25093",77,255,279,329,409
"25095",77,205,255,279,409
"25102",205,255,279,288,409
"25105",98,205,255,279,288
"30813",163,205,337,401,423
"30818",163,205,288,329,423
"30824",98,288,329,337,387
"30830",98,255,337,387,401
"30858",98,163,329,387,423
"31645",98,163,205,337,423
"34086",98,163,401,409,423
"37522",288,337,401,409,423
"37523",77,337,401,409,423
"39904",279,329,337,409,423
"39907",77,163,279,329,423
"40788",98,163,205,409,423
"40790",98,163,337,409,423
"40816",163,205,255,279,423
"41992",77,163,205,279,423
"43610",163,205,337,401,409
"43988",98,205,255,401,409
"43990",205,255,288,401,409
"43998",77,98,163,255,288
"44019",163,255,288,401,409
"44021",98,163,255,288,409
"44030",77,98,255,329,401
"46113",77,163,288,401,423
"49213",60,77,279,401,409
"49220",279,288,329,409,423
"49221",255,279,288,329,409
"49222",77,255,279,288,329
"49225",77,255,279,329,401
"49230",60,255,279,401,409
"49235",60,77,255,401,450
"49236",60,255,401,409,450
"49237",60,401,409,423,450
"49240",60,77,288,409,423
"49248",255,279,401,409,423
"49249",279,329,401,409,423
"49255",255,279,288,409,450
"51493",60,163,401,409,450
"51498",255,288,329,409,450
"51504",163,288,329,423,450
"51510",60,77,329,401,423
"52004",98,205,288,409,450
"52007",98,255,288,409,450
"52030",98,163,288,409,450
"52033",98,288,409,423,450
"52035",205,288,409,423,450
"53448",98,205,288,401,409
"53466",60,77,98,401,423
"53487",98,163,279,401,423
"53560",98,255,279,401,409
"53567",77,288,409,423,466
"53568",77,279,288,423,466
"53569",77,255,279,288,423
"53579",98,288,401,409,423
"55711",60,77,98,279,288
"55720",60,98,288,409,423
"59302",163,401,409,423,466
"59305",288,329,401,423,466
"59308",279,288,329,423,466
"59309",98,279,288,423,466
"59311",98,163,279,288,423
"59312",98,279,288,329,423
"59315",98,288,329,401,409
"59320",98,329,401,409,466
"59323",288,329,401,409,423
"59324",288,401,409,423,466
"59327",279,288,409,423,466
"59328",163,279,288,423,466
"59388",98,163,279,329,401
"59389",163,279,329,401,423
"59401",98,279,329,401,423
"59410",163,279,288,329,423
